"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:20:01.2272988","ZCode.exe","3104","CreateFile","C:\Program Files\ZCode\powershell.exe.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2276639","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"15:20:01.2279732","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2282822","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe.com","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"15:20:01.2285339","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe.com","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2288160","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe.exe","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"15:20:01.2290819","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_64312687\powershell.exe.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2292646","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath\powershell.exe","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2294237","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath\powershell.exe.com","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2295898","ZCode.exe","3104","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath\powershell.exe.exe","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2300064","ZCode.exe","3104","CreateFile","C:\Windows\System32\powershell.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2302861","ZCode.exe","3104","CreateFile","C:\Windows\System32\powershell.exe.com","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2305525","ZCode.exe","3104","CreateFile","C:\Windows\System32\powershell.exe.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2308250","ZCode.exe","3104","CreateFile","C:\Windows\powershell.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2310889","ZCode.exe","3104","CreateFile","C:\Windows\powershell.exe.com","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2313484","ZCode.exe","3104","CreateFile","C:\Windows\powershell.exe.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2316203","ZCode.exe","3104","CreateFile","C:\Windows\System32\wbem\powershell.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2319794","ZCode.exe","3104","CreateFile","C:\Windows\System32\wbem\powershell.exe.com","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2322591","ZCode.exe","3104","CreateFile","C:\Windows\System32\wbem\powershell.exe.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:20:01.2326272","ZCode.exe","3104","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:20:01.2327297","ZCode.exe","3104","QueryBasicInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","CreationTime: 24-06-2026 11:34:17, LastAccessTime: 26-06-2026 15:19:52, LastWriteTime: 24-06-2026 11:34:17, ChangeTime: 24-06-2026 21:39:51, FileAttributes: A"
"15:20:01.2327793","ZCode.exe","3104","CloseFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS",""
"15:20:01.2332593","ZCode.exe","3104","CreateFile","C:\Program Files\ZCode","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:20:01.2333334","ZCode.exe","3104","QueryBasicInformationFile","C:\Program Files\ZCode","SUCCESS","CreationTime: 25-06-2026 15:21:19, LastAccessTime: 26-06-2026 15:20:01, LastWriteTime: 26-06-2026 12:58:00, ChangeTime: 26-06-2026 12:58:00, FileAttributes: D"
"15:20:01.2333712","ZCode.exe","3104","CloseFile","C:\Program Files\ZCode","SUCCESS",""
"15:20:01.2335159","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","REPARSE","Desired Access: Query Value"
"15:20:01.2335669","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","SUCCESS","Desired Access: Query Value"
"15:20:01.2336211","ZCode.exe","3104","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management\HotPatchRestrictions","NAME NOT FOUND","Length: 20"
"15:20:01.2336600","ZCode.exe","3104","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","SUCCESS",""
"15:20:01.2336951","ZCode.exe","3104","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\powershell.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:20:01.2337301","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86\xtajit","NAME NOT FOUND","Desired Access: Query Value"
"15:20:01.2339540","ZCode.exe","3104","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:20:01.2340165","ZCode.exe","3104","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"15:20:01.2340760","ZCode.exe","3104","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","SyncType: SyncTypeOther"
"15:20:01.2341550","ZCode.exe","3104","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\powershell.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:20:01.2342342","ZCode.exe","3104","QuerySecurityFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Information: Label"
"15:20:01.2343968","ZCode.exe","3104","QueryNameInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Name: \Windows\System32\WindowsPowerShell\v1.0\powershell.exe"
"15:20:01.2513422","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001","SUCCESS","Desired Access: All Access"
"15:20:01.2514015","ZCode.exe","3104","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001\\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Type: REG_BINARY, Length: 24, Data: 8B BC 8B 22 51 05 DD 01 00 00 00 00 00 00 00 00"
"15:20:01.2514454","ZCode.exe","3104","RegSetValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001\\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Type: REG_BINARY, Length: 24, Data: F0 35 FF 27 51 05 DD 01 00 00 00 00 00 00 00 00"
"15:20:01.2516088","ZCode.exe","3104","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001","SUCCESS",""
"15:20:01.2516402","ZCode.exe","3104","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\BAM","REPARSE","Desired Access: Query Value"
"15:20:01.2516666","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\BAM","NAME NOT FOUND","Desired Access: Query Value"
"15:20:01.2517386","ZCode.exe","3104","Process Create","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","PID: 24652, Command line: powershell.exe -NoProfile -NonInteractive -Command ""$ErrorActionPreference = 'SilentlyContinue';;$ids = @(3104,7900,25308,10868,2068,25096,13452,24260,16624);;$processRows = @();;if ($ids.Count -gt 0) {;  $processRows = @(Get-Process -Id $ids -ErrorAction SilentlyContinue | Select-Object Id, @{n='ReadBytes';e={$_.IOReadBytes}}, @{n='WriteBytes';e={$_.IOWriteBytes}});;};$main = $null;;$p = Get-Process -Id 3104 -ErrorAction SilentlyContinue;;if ($p) {;  $gdi = -1;;  try {;    Add-Type -TypeDefinition @';using System;;using System.Runtime.InteropServices;;using System.Diagnostics;;public class ZCodeGuiStats {;  [DllImport(\""user32.dll\"")] public static extern uint GetGuiResources(IntPtr h, uint f);;  public static int Gdi(int pid) {;    var pr = Process.GetProcessById(pid);;    return (int)GetGuiResources(pr.Handle, 0);;  };};'@ -ErrorAction SilentlyContinue;;    $gdi = [ZCodeGuiStats]::Gdi(3104);;  } catch {};  $main = [pscustomobject]@{ Handles = $p.HandleCount; Threads = $p.Threads.Count; Gdi = $gdi };;};[pscustomobject]@{ processes = $processRows; main = $main } | ConvertTo-Json -Depth 4 -Compress"""
"15:20:01.2519173","ZCode.exe","3104","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:20:01.2519707","ZCode.exe","3104","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:20:01.2520085","ZCode.exe","3104","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:20:01.2520382","ZCode.exe","3104","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Query Value"
"15:20:01.2520738","ZCode.exe","3104","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","NAME NOT FOUND","Length: 16"
"15:20:01.2521017","ZCode.exe","3104","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:20:01.2521572","ZCode.exe","3104","QuerySecurityFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"15:20:01.2522586","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2523034","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:01.2523381","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:01.2523697","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:20:01.2524049","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"15:20:01.2524338","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ"
"15:20:01.2524649","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:20:01.2525079","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2525386","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\StagedDelete_sysMerge.sdb","NAME NOT FOUND","Length: 0"
"15:20:01.2525678","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:01.2525972","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2526252","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","BUFFER TOO SMALL","Length: 0"
"15:20:01.2526510","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","SUCCESS","Type: REG_SZ, Length: 58, Data: 01DBFA347540B59D.sysmain.sdb"
"15:20:01.2526865","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer_sysMerge.sdb","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:01.2527136","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:01.2527387","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MinMergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:20:01.2528631","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2529237","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:01.2529728","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:01.2530218","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:20:01.2530731","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"15:20:01.2531259","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 1, Type: REG_SZ, Length: 24, Data: msimain.sdb"
"15:20:01.2531629","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","NO MORE ENTRIES","Index: 2, Length: 42"
"15:20:01.2532043","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:20:01.2532462","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:01.2533328","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2533843","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\StagedDelete_sysmain.sdb","NAME NOT FOUND","Length: 0"
"15:20:01.2534333","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:01.2534827","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2535308","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","BUFFER TOO SMALL","Length: 0"
"15:20:01.2535736","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","SUCCESS","Type: REG_SZ, Length: 58, Data: 01DD03FCD47E9A81.sysmain.sdb"
"15:20:01.2536129","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer_sysmain.sdb","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:01.2536450","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:01.2536729","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MinMergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:20:01.2537525","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:01.2537900","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:01.2538242","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
